Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,MyUnknownColumn
2019,3,9,4,3,2019-09-04,NK,20416,NK,N506NK,1123,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0600,,0,0,0,0,0600-0659,0,,,0,0727,,0,0,0,0,0700-0759,1,B,0,87,0,0,1,319,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,5,4,2019-09-05,NK,20416,NK,N526NK,1123,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0553,,0,0,0,0,0001-0559,0,,,0,0720,,0,0,0,0,0700-0759,1,B,0,87,0,0,1,319,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,NK,20416,NK,N617NK,1123,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0600,,0,0,0,0,0600-0659,0,,,0,0727,,0,0,0,0,0700-0759,1,B,0,87,0,0,1,319,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,19,4,2019-09-19,NK,20416,NK,N517NK,113,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1157,,0,0,0,0,1100-1159,0,,,0,1419,,0,0,0,0,1400-1459,1,B,0,202,0,0,1,1235,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,5,4,2019-09-05,NK,20416,NK,N690NK,1132,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,1519,,0,0,0,0,1500-1559,0,,,0,1708,,0,0,0,0,1700-1759,1,B,0,109,0,0,1,664,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N642NK,1133,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,1035,,0,0,0,0,1000-1059,0,,,0,1229,,0,0,0,0,1200-1259,1,B,0,114,0,0,1,664,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N647NK,1133,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,1035,,0,0,0,0,1000-1059,0,,,0,1229,,0,0,0,0,1200-1259,1,B,0,114,0,0,1,664,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,5,4,2019-09-05,NK,20416,NK,N690NK,1133,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,0935,,0,0,0,0,0900-0959,0,,,0,1128,,0,0,0,0,1100-1159,1,B,0,113,0,0,1,664,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N534NK,1153,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,"New Jersey",21,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,0700,,0,0,0,0,0700-0759,0,,,0,0904,,0,0,0,0,0900-0959,1,B,0,184,0,0,1,1167,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N526NK,1161,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0835,,0,0,0,0,0800-0859,0,,,0,1022,,0,0,0,0,1000-1059,1,B,0,167,0,0,1,966,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N535NK,1166,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1935,,0,0,0,0,1900-1959,0,,,0,2304,,0,0,0,0,2300-2359,1,B,0,149,0,0,1,966,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N653NK,117,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1453,,0,0,0,0,1400-1459,0,,,0,1731,,0,0,0,0,1700-1759,1,B,0,158,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N696NK,117,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1453,,0,0,0,0,1400-1459,0,,,0,1731,,0,0,0,0,1700-1759,1,B,0,158,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N624NK,117,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1453,,0,0,0,0,1400-1459,0,,,0,1731,,0,0,0,0,1700-1759,1,B,0,158,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N653NK,118,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1118,,0,0,0,0,1100-1159,0,,,0,1358,,0,0,0,0,1300-1359,1,B,0,160,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N696NK,118,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1118,,0,0,0,0,1100-1159,0,,,0,1358,,0,0,0,0,1300-1359,1,B,0,160,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N624NK,118,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1118,,0,0,0,0,1100-1159,0,,,0,1358,,0,0,0,0,1300-1359,1,B,0,160,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N630NK,118,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1118,,0,0,0,0,1100-1159,0,,,0,1358,,0,0,0,0,1300-1359,1,B,0,160,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,13,5,2019-09-13,NK,20416,NK,N527NK,1189,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1425,,0,0,0,0,1400-1459,0,,,0,1537,,0,0,0,0,1500-1559,1,A,0,192,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,19,4,2019-09-19,NK,20416,NK,N510NK,1189,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1425,,0,0,0,0,1400-1459,0,,,0,1537,,0,0,0,0,1500-1559,1,B,0,192,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,27,5,2019-09-27,NK,20416,NK,N618NK,1209,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,2005,,0,0,0,0,2000-2059,0,,,0,2246,,0,0,0,0,2200-2259,1,B,0,281,0,0,1,1836,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N532NK,122,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,"North Carolina",36,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,0715,,0,0,0,0,0700-0759,0,,,0,0824,,0,0,0,0,0800-0859,1,B,0,129,0,0,1,779,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N534NK,123,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,"North Carolina",36,0955,,0,0,0,0,0900-0959,0,,,0,1301,,0,0,0,0,1300-1359,1,B,0,126,0,0,1,779,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N523NK,123,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,"North Carolina",36,0955,,0,0,0,0,0900-0959,0,,,0,1301,,0,0,0,0,1300-1359,1,B,0,126,0,0,1,779,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N526NK,1235,10431,1043105,30431,AVL,"Asheville, NC",NC,37,"North Carolina",36,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0945,,0,0,0,0,0900-0959,0,,,0,1125,,0,0,0,0,1100-1159,1,B,0,100,0,0,1,488,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N533NK,1235,10431,1043105,30431,AVL,"Asheville, NC",NC,37,"North Carolina",36,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0945,,0,0,0,0,0900-0959,0,,,0,1125,,0,0,0,0,1100-1159,1,B,0,100,0,0,1,488,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,21,6,2019-09-21,NK,20416,NK,N524NK,1235,10431,1043105,30431,AVL,"Asheville, NC",NC,37,"North Carolina",36,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0945,,0,0,0,0,0900-0959,0,,,0,1132,,0,0,0,0,1100-1159,1,A,0,107,0,0,1,488,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N526NK,1236,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10431,1043105,30431,AVL,"Asheville, NC",NC,37,"North Carolina",36,1714,,0,0,0,0,1700-1759,0,,,0,1853,,0,0,0,0,1800-1859,1,B,0,99,0,0,1,488,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,27,5,2019-09-27,NK,20416,NK,N652NK,124,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1607,,0,0,0,0,1600-1659,0,,,0,1819,,0,0,0,0,1800-1859,1,B,0,192,0,0,1,1120,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N625NK,1247,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2155,,0,0,0,0,2100-2159,0,,,0,2327,,0,0,0,0,2300-2359,1,B,0,92,0,0,1,444,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N625NK,1247,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1835,,0,0,0,0,1800-1859,0,,,0,2056,,0,0,0,0,2000-2059,1,B,0,201,0,0,1,1342,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N667NK,126,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,2010,,0,0,0,0,2000-2059,0,,,0,2156,,0,0,0,0,2100-2159,1,B,0,106,0,0,1,529,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N605NK,126,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,2010,,0,0,0,0,2000-2059,0,,,0,2156,,0,0,0,0,2100-2159,1,B,0,106,0,0,1,529,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,5,4,2019-09-05,NK,20416,NK,N650NK,126,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,2019,,0,0,0,0,2000-2059,0,,,0,2205,,0,0,0,0,2200-2259,1,B,0,106,0,0,1,529,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N667NK,126,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2251,,0,0,0,0,2200-2259,0,,,0,0052,,0,0,0,0,0001-0559,1,B,0,121,0,0,1,738,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N605NK,126,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2251,,0,0,0,0,2200-2259,0,,,0,0052,,0,0,0,0,0001-0559,1,B,0,121,0,0,1,738,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,5,4,2019-09-05,NK,20416,NK,N650NK,126,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2250,,0,0,0,0,2200-2259,0,,,0,0052,,0,0,0,0,0001-0559,1,B,0,122,0,0,1,738,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,14,6,2019-09-14,NK,20416,NK,N634NK,126,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,"South Carolina",37,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2250,,0,0,0,0,2200-2259,0,,,0,0052,,0,0,0,0,0001-0559,1,A,0,122,0,0,1,738,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,13,5,2019-09-13,NK,20416,NK,N527NK,1288,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0830,,0,0,0,0,0800-0859,0,,,0,1336,,0,0,0,0,1300-1359,1,A,0,186,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,19,4,2019-09-19,NK,20416,NK,N510NK,1288,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0830,,0,0,0,0,0800-0859,0,,,0,1336,,0,0,0,0,1300-1359,1,B,0,186,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N642NK,129,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0245,,0,0,0,0,0001-0559,0,,,0,0540,,0,0,0,0,0001-0559,1,B,0,175,0,0,1,1129,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N647NK,129,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0245,,0,0,0,0,0001-0559,0,,,0,0540,,0,0,0,0,0001-0559,1,B,0,175,0,0,1,1129,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N642NK,129,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0245,,0,0,0,0,0001-0559,0,,,0,0540,,0,0,0,0,0001-0559,1,B,0,175,0,0,1,1129,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N619NK,129,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0245,,0,0,0,0,0001-0559,0,,,0,0540,,0,0,0,0,0001-0559,1,B,0,175,0,0,1,1129,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,6,5,2019-09-06,NK,20416,NK,N615NK,1292,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1936,,0,0,0,0,1900-1959,0,,,0,0037,,0,0,0,0,0001-0559,1,A,0,181,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,19,4,2019-09-19,NK,20416,NK,N611NK,1292,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1936,,0,0,0,0,1900-1959,0,,,0,0037,,0,0,0,0,0001-0559,1,B,0,181,0,0,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N672NK,130,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,"New Jersey",21,0635,,0,0,0,0,0600-0659,0,,,0,0912,,0,0,0,0,0900-0959,1,B,0,157,0,0,1,937,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N674NK,130,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,"New Jersey",21,0635,,0,0,0,0,0600-0659,0,,,0,0912,,0,0,0,0,0900-0959,1,B,0,157,0,0,1,937,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N673NK,130,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,"New Jersey",21,0635,,0,0,0,0,0600-0659,0,,,0,0912,,0,0,0,0,0900-0959,1,B,0,157,0,0,1,937,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N672NK,130,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,"New Jersey",21,0635,,0,0,0,0,0600-0659,0,,,0,0912,,0,0,0,0,0900-0959,1,B,0,157,0,0,1,937,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N628NK,133,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1931,,0,0,0,0,1900-1959,0,,,0,2200,,0,0,0,0,2200-2259,1,A,0,329,0,0,1,2329,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,NK,20416,NK,N616NK,136,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1450,,0,0,0,0,1400-1459,0,,,0,2253,,0,0,0,0,2200-2259,1,A,0,303,0,0,1,2329,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N650NK,137,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1449,,0,0,0,0,1400-1459,0,,,0,1907,,0,0,0,0,1900-1959,1,B,0,198,0,0,1,1310,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N630NK,137,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1449,,0,0,0,0,1400-1459,0,,,0,1907,,0,0,0,0,1900-1959,1,B,0,198,0,0,1,1310,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,NK,20416,NK,N908NK,137,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1449,,0,0,0,0,1400-1459,0,,,0,1907,,0,0,0,0,1900-1959,1,B,0,198,0,0,1,1310,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,NK,20416,NK,N606NK,137,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1449,,0,0,0,0,1400-1459,0,,,0,1907,,0,0,0,0,1900-1959,1,B,0,198,0,0,1,1310,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1,7,2019-09-01,NK,20416,NK,N658NK,138,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0720,,0,0,0,0,0700-0759,0,,,0,0829,,0,0,0,0,0800-0859,1,B,0,69,0,0,1,177,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,2,1,2019-09-02,NK,20416,NK,N658NK,138,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0720,,0,0,0,0,0700-0759,0,,,0,0829,,0,0,0,0,0800-0859,1,B,0,69,0,0,1,177,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
